path,source,raw_label,label,md5,phash,resolution,is_exact_dup,dup_cluster,dup_cluster_size,group,group_source
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_10.jpg,hasibur,joy,joy,115fd0b2eca625eb8423d1f462961e47,95f1168270ced3d6,224x224,False,D007689,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_2.jpg,hasibur,joy,joy,009630be527416471dc2548f34bb478b,95f01ee178c7d24a,224x224,False,D007690,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_3.jpg,hasibur,joy,joy,4dbbf4269334de597ef69bbe72cda970,95f71e8b70cd0394,224x224,False,D007691,1,ID00000,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_4.jpg,hasibur,joy,joy,c99027afc3bc76b58b01a3767204ce43,c0a04bd7259bb7c5,224x224,False,D007692,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_5.jpg,hasibur,joy,joy,f301932dcd6ee4172ce0a41324c70d2b,c0a14bf42d9b85d7,224x224,False,D007693,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_6.jpg,hasibur,joy,joy,02943747c0b3a4a947f130bfbbfa4dbc,d0b54fb42d92871b,224x224,False,D007694,3,ID00000,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_7.jpg,hasibur,joy,joy,8c0cbf319ff7f377286926edd0a59b97,d0a54bb42d92879f,224x224,False,D007694,3,ID00000,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_8.jpg,hasibur,joy,joy,15dd25ba6bf8d396f704aff47447f9fe,c0a14bb52d9bc5d3,224x224,False,D007693,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1110_aug_9.jpg,hasibur,joy,joy,11cdf744c0027c0634b6af38c3c64c93,c0a54fb52d92879b,224x224,False,D007694,3,ID00000,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_1.jpg,hasibur,joy,joy,159401efdf3c1859b3d59eb50d3700a6,95da7aa3382f618a,224x224,False,D007698,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_10.jpg,hasibur,joy,joy,082fd2c001a153b8627613e3ea066dcc,c68a6bf06d322da6,224x224,False,D007699,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_2.jpg,hasibur,joy,joy,0de03dfbe9e0b95282a3a3ee39975425,909e3ff0687a70c3,224x224,False,D007700,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_3.jpg,hasibur,joy,joy,9bd24bc43e7bae30df25795831a9adb0,d09e2ff06c7a60c3,224x224,False,D007700,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_4.jpg,hasibur,joy,joy,673a7f167cc08bec523b231ab7a71e31,858a7aa5382f29be,224x224,False,D007702,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_5.jpg,hasibur,joy,joy,dcfccd9e7dbeeb8bc55a3b2ac3d2cd3c,83cb7aa7382f618a,224x224,False,D007698,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_6.jpg,hasibur,joy,joy,0a134aeb457bade2a46997ef448f193c,959c4af0687225df,224x224,False,D007704,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_7.jpg,hasibur,joy,joy,de7a35e3818644de1f8bce301cb77c06,959e7ae4787a218c,224x224,False,D007705,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_8.jpg,hasibur,joy,joy,bd054743f22b7da2214a50a364f0fe3d,c28a6ba579262db6,224x224,False,D007706,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1112_aug_9.jpg,hasibur,joy,joy,488620607e2c1a423ddbc2f2713c1ec5,c22a2bb46d323db6,224x224,False,D007707,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_1.jpg,hasibur,joy,joy,e252d65105b2ed50f839a5068fb54cdb,9f5c7aec602aa196,224x224,False,D007708,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_10.jpg,hasibur,joy,joy,a6dfb209472adcca650170467113b4ce,ca082fb9347f54c3,224x224,False,D007709,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_2.jpg,hasibur,joy,joy,791bb28c098cf8b30b9ef4444c968a2b,ca092fb3347de0c3,224x224,False,D007710,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_3.jpg,hasibur,joy,joy,a915399d2dbdcfcb31699ae483323c9c,ca0b2dbb343e3583,224x224,False,D007711,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_4.jpg,hasibur,joy,joy,cf74c9a8c898618326ffffe0b33282cd,9f5d7aef612a0184,224x224,False,D007712,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_5.jpg,hasibur,joy,joy,5ac5f55e7add73409c9eda64bb33882c,ca293db534fcc1c1,224x224,False,D002654,4,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_6.jpg,hasibur,joy,joy,8fcdf3da00d10c20e7afe12be12ccb3d,c82b2db7347ee083,224x224,False,D002654,4,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_7.jpg,hasibur,joy,joy,309a055f5e8464d5ef3c84fbbffc1d5e,c82f2db534f7c0c1,224x224,False,D007715,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_8.jpg,hasibur,joy,joy,c31c70d84b5c6ccd0e0b0b7e0b72e713,9f5d68ae61280d9e,224x224,False,D007716,1,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1113_aug_9.jpg,hasibur,joy,joy,793c9a4a39b83d24be2f1535e23a4b69,ca292db1347ec5c3,224x224,False,D002654,4,ID00096,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_1.jpg,hasibur,joy,joy,99732ae1c1dea4e31bc41787916e2842,e05a293a2f2f5ea8,224x224,False,D007718,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_10.jpg,hasibur,joy,joy,09041a808b66b7866b41d3e47777321e,b40b7d6e427a0ba9,224x224,False,D007719,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_2.jpg,hasibur,joy,joy,6d95ac75d3c056ff81bdbad6143c7146,95037c0f2a3b4bb5,224x224,False,D000680,5,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_3.jpg,hasibur,joy,joy,a3cb5a1ba868837b235fd77f892d2b73,c05c29bb7f2f58a0,224x224,False,D007721,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_4.jpg,hasibur,joy,joy,a131e184fc32f3900daffa36f1d36be4,948358ed0a7a0bfd,224x224,False,D007722,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_5.jpg,hasibur,joy,joy,f7390e212d6190bffc91cb6c20e7c2ad,950b7c2f2a6a0bb5,224x224,False,D000680,5,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_6.jpg,hasibur,joy,joy,8d2ae85ae0d8effc7fc9c495a0041933,c1da21887f273fa8,224x224,False,D007724,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_7.jpg,hasibur,joy,joy,34fa6b052a9a7d924cdd358bad75c937,950b7c2f6a2a89b5,224x224,False,D000680,5,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_8.jpg,hasibur,joy,joy,a853c1a654abe891938b77503694891b,c35c293b1f2b5ca8,224x224,False,D007726,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1127_aug_9.jpg,hasibur,joy,joy,74731cf8e24401a32aaff7149e5bc1f7,b601586c4a7e09ff,224x224,False,D007727,1,ID00107,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_1.jpg,hasibur,joy,joy,6e42fae3416d20eaf84ff240e89281f8,c2dc01a247693efb,224x224,False,D007728,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_10.jpg,hasibur,joy,joy,50a6db9241e342bd1f32833c1406171d,c2d503b27f793e02,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_2.jpg,hasibur,joy,joy,3c4c688384c9cdb03e105c89667f38f4,cad503a27d393f42,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_3.jpg,hasibur,joy,joy,141edc68dd7c4374b01ada5928481182,c6d102a27f793e43,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_4.jpg,hasibur,joy,joy,af97b86b91ad803e27836166f7c98b74,c2d503b27f3c3f02,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_5.jpg,hasibur,joy,joy,c92e6b1a2568fc33574d791cb7d58fdb,c2dd02825f2a7cf3,224x224,False,D007733,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_6.jpg,hasibur,joy,joy,f2961f26fa557a8f992c4a5e05185e23,cad503a27d7d3c03,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_7.jpg,hasibur,joy,joy,a58a335ec74587af2d98858adb18333d,c2d541ba6d2c3fd0,224x224,False,D007735,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_8.jpg,hasibur,joy,joy,c38109a1755c3cce082ed58fa33593ad,978057e70a6d6a55,224x224,False,D007736,1,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1136_aug_9.jpg,hasibur,joy,joy,f47637fa3f2502197828b64a51b5ac1d,c6d502f25f3c3f02,224x224,False,D002661,7,ID00067,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_1.jpg,hasibur,joy,joy,b1a02fad5f83f0af3ebaaa15e0ad708c,8f5e7148612f2772,224x224,False,D007738,3,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_10.jpg,hasibur,joy,joy,94d70860db99eaaf3f18db5e04f86265,d80b643d15be7227,224x224,False,D007739,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_2.jpg,hasibur,joy,joy,37edf48c83869f1820ae24a876dee5b7,af5c7948602b2776,224x224,False,D007738,3,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_3.jpg,hasibur,joy,joy,1e5d66b48e1b52fa8ec9884fc4e28b29,fb016c9d3d1e3071,224x224,False,D007741,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_4.jpg,hasibur,joy,joy,0707251cee1c6990543dcaf33074fa15,ff016c95355660e3,224x224,False,D000686,4,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_5.jpg,hasibur,joy,joy,08e71d01fb77e473ab32b82b2a32acd3,ff016c95355660e3,224x224,False,D000686,4,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_6.jpg,hasibur,joy,joy,7d9d265fb123ec93907c9686a34b0068,ab5e71486107377a,224x224,False,D007738,3,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_7.jpg,hasibur,joy,joy,3add00f06f224fc133514343b26fdf1f,aed43dc8485b6535,224x224,False,D007745,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_8.jpg,hasibur,joy,joy,0ea96eaaff26bd25007b93b4fd985b9f,fb81649d1d1e3472,224x224,False,D007741,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1146_aug_9.jpg,hasibur,joy,joy,f6ad2b9ede730fe1c23e8a2ca6105b11,ae5439c86b2b25b6,224x224,False,D007747,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_1.jpg,hasibur,joy,joy,638524786674a1332fbe0f2ec2ef8ed5,d4f99aa09cc184df,224x224,False,D007748,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_10.jpg,hasibur,joy,joy,c168f715d793035dad7950fbe07eef30,c0b84bf055d2c55f,224x224,False,D007749,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_2.jpg,hasibur,joy,joy,23ab978165d3f5b054d50d34135e2dbf,81accbf5c996d18a,224x224,False,D007750,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_3.jpg,hasibur,joy,joy,f7170e0136839692fc7792d1fd977c00,83acdff580968b8a,224x224,False,D002664,3,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_4.jpg,hasibur,joy,joy,578f269a8df79b23d5d633fafe27dd85,81e8def58096db8a,224x224,False,D002664,3,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_5.jpg,hasibur,joy,joy,3e74aad5aed48d2544c53ad90fcb42a5,95addee500979c0b,224x224,False,D007753,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_6.jpg,hasibur,joy,joy,6da3dd0f73f69be026a8aca0acb15b8b,d4fd1aa19cc7d092,224x224,False,D007754,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_7.jpg,hasibur,joy,joy,550cd57a5b1993434a6c70b68707d5d0,81eccaf5c096c5d6,224x224,False,D007755,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_8.jpg,hasibur,joy,joy,5c367fcc6d60c10155a8159b85e2d4a4,c0a80bf455d3ca5f,224x224,False,D007756,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1147_aug_9.jpg,hasibur,joy,joy,04ce50d99763b02d902c1bbd79b895ab,d4fd1fa09447d0d2,224x224,False,D007754,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_1.jpg,hasibur,joy,joy,72c37cffade593fd067f78b31d403f56,a2cd62642d93cf3c,224x224,False,D007758,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_10.jpg,hasibur,joy,joy,7750bf5ee3c299fc1c456ff0bf1e6708,a4e947f00c7b8b6c,224x224,False,D007759,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_2.jpg,hasibur,joy,joy,95d36cd7161691f117074be53ec1df04,f0a437b07c27da38,224x224,False,D007760,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_3.jpg,hasibur,joy,joy,09e1c13b202aba87806a08b5006710ed,f7a837317826d229,224x224,False,D007761,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_4.jpg,hasibur,joy,joy,cb7e9c38b63c4890316a04f72bf93615,d59555351c27923d,224x224,False,D007762,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_5.jpg,hasibur,joy,joy,86c536750c27c0a374da5245a6007730,a5e122e42d729f69,224x224,False,D002665,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_6.jpg,hasibur,joy,joy,c64941b8811767bff0fa509802953983,f0ea55704c76c27c,224x224,False,D007764,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_7.jpg,hasibur,joy,joy,66305888ca2ebf5dd58612cf106a475a,d5d515b17827d229,224x224,False,D007765,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_8.jpg,hasibur,joy,joy,8c4e37633a3c0558bbb1e5355d30627b,918255407c76cf7d,224x224,False,D007766,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1149_aug_9.jpg,hasibur,joy,joy,01d8ede72a9841a57d4c99a2ebacf3b2,e0bf50a5582eda39,224x224,False,D007767,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_1.jpg,hasibur,joy,joy,3391cdec676b9c8c15cfabce23d7440e,822d6d346d74e1f2,224x224,False,D007768,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_10.jpg,hasibur,joy,joy,9453b7fe0d588801a99d17b12a28dbfb,c7383c606961b6e7,224x224,False,D007769,2,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_2.jpg,hasibur,joy,joy,daf998425bf83d3590b58d673b432aa1,c7793e743821b0a7,224x224,False,D007770,2,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_3.jpg,hasibur,joy,joy,7e17662c4e2a40fb80d8e90868aef4f5,cf7b3e65382130a6,224x224,False,D007770,2,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_4.jpg,hasibur,joy,joy,82438ebf3ae93c93841e25712050faf5,df7a78613961a186,224x224,False,D007772,1,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_5.jpg,hasibur,joy,joy,5852d9e14788541bca2f3cc645d5f22f,903a6b70657355d3,224x224,False,D007773,1,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_6.jpg,hasibur,joy,joy,c42ccbf4908f7ce2af19f36a2c9584f2,9a2c6d346574e593,224x224,False,D007774,1,ID00216,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_7.jpg,hasibur,joy,joy,4a159f129a139a5c53b375bd0ce0a14d,c77f3c2530270697,224x224,False,D007775,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_8.jpg,hasibur,joy,joy,a4ed52b4c13ed752eb4205be7d919be5,922e6b246d3465f3,224x224,False,D007776,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1157_aug_9.jpg,hasibur,joy,joy,23ce8f648de3bac2cf319edc319b49c8,c7793e60696134c7,224x224,False,D007769,2,ID00114,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_1.jpg,hasibur,joy,joy,198eb0e92e347053a3d7b728c86b5428,85095e637a7d00f7,224x224,False,D007778,1,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_10.jpg,hasibur,joy,joy,7fe182f444e8417e8c3e3263357c3e1a,d05d2b766d2855a3,224x224,False,D000687,8,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_2.jpg,hasibur,joy,joy,64baaad13b92c0ff670d7603722a8afa,d07f5b3738206936,224x224,False,D007780,1,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_3.jpg,hasibur,joy,joy,dcbfe29b08be9e78f8a64346098cabcc,d05c0f666d7455a3,224x224,False,D000687,8,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_4.jpg,hasibur,joy,joy,d9472f13a5f7f50afbeb838e51d31e2d,d0552f666d3855a3,224x224,False,D000687,8,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_5.jpg,hasibur,joy,joy,5831249cc2b54c7d304227412370c664,85005f37383d61f7,224x224,False,D007783,1,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_6.jpg,hasibur,joy,joy,f3c7d662a398ef02e5f70bb6d133a6bb,d0550b773d2855b3,224x224,False,D000687,8,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_7.jpg,hasibur,joy,joy,e48fe418dfe289a3d7977b841fca90f6,85285e736d7502f3,224x224,False,D007785,1,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_8.jpg,hasibur,joy,joy,75a3a73f1a0dedadb5879d317afbd6ee,850d5e37386541f7,224x224,False,D007786,1,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1159_aug_9.jpg,hasibur,joy,joy,7377ad514f28ef7fda71fc06266c7e39,d0550b377f2855b2,224x224,False,D000687,8,ID00043,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_1.jpg,hasibur,joy,joy,38a5e4e63c0186fb7f12669e96cd5093,c08a23b83d3d07f7,224x224,False,D007788,2,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_10.jpg,hasibur,joy,joy,e5a03514f0ef95e9c4e9c2cfe8751abd,95ea526069709be7,224x224,False,D007789,2,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_2.jpg,hasibur,joy,joy,b42901995c6581447e63c58ff90ef9fc,95aa52d049721bdf,224x224,False,D007790,1,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_3.jpg,hasibur,joy,joy,c7a3e77dea4a4f19b56dbe4f5a32316b,9ddf7ae06870d2c0,224x224,False,D000688,6,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_4.jpg,hasibur,joy,joy,43effd5fa884cce30d75c2d4d4234127,c89f27153d25c794,224x224,False,D007792,1,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_5.jpg,hasibur,joy,joy,fcff8927f70c3cf4b7e880f8fedb1fef,9ddffa60687092c1,224x224,False,D000688,6,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_6.jpg,hasibur,joy,joy,ece47eb95f431fdeceb33cd6692abfff,9ddffa606870d2c0,224x224,False,D000688,6,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_7.jpg,hasibur,joy,joy,9b5d5dd98ced4e5eba63c6faaf20bd2e,9ddffa606870d2c0,224x224,False,D000688,6,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_8.jpg,hasibur,joy,joy,65bd901052f72621e3a7ade95a9fa162,c08a23b83d3d87b7,224x224,False,D007788,2,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1162_aug_9.jpg,hasibur,joy,joy,13184664e3a9070908e5ef8290645cfe,9daa52e069709ae7,224x224,False,D007789,2,ID00034,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_1.jpg,hasibur,joy,joy,9253e2b22dfa7a262266fb96bc62421d,df7ee065a051e780,224x224,False,D000689,4,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_10.jpg,hasibur,joy,joy,a6637a7117bfe6c0840478aff004d4e0,df7ee065a0d5a510,224x224,False,D000689,4,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_2.jpg,hasibur,joy,joy,921fa248c886bc43c08a16c2e15449d3,8a2bb532f5ccb055,224x224,False,D007800,3,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_3.jpg,hasibur,joy,joy,9c143fa6955c17f3a003adc5de2c915a,c829a022f5cf95e7,224x224,False,D007801,1,ID00167,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_4.jpg,hasibur,joy,joy,300ffcaf863c18cea9b812a7a77b5537,897fb534b484f21c,224x224,False,D007802,1,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_5.jpg,hasibur,joy,joy,1fb029f1c5c02db9df2a16defec22e2d,df7ca174a1d085b2,224x224,False,D007803,2,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_6.jpg,hasibur,joy,joy,dddff376523f8a8c5ad869d8be4b27d7,8a6ba532f584b2d5,224x224,False,D007800,3,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_7.jpg,hasibur,joy,joy,056e0d5312bc9c1c7817183d58c2e15b,dd2bfc61b0d0a5d0,224x224,False,D007805,1,ID00016,facenet_agglomerative
